title,release_date,log_budget,release_year,release_month,release_quarter,holiday_release,director_prior_films,director_prior_avg_gross,star_prior_films,star_prior_avg_gross,company_prior_films,company_prior_avg_gross,primary_genre,release_season,worldwide_box_office,log_worldwide_box_office
Seed of Chucky,2004-11-12,16.300417291085605,2004,11.0,4.0,1,0,,2,27245459.0,0,,Unknown,holiday,24829644.0,17.02754886016104
2046,2004-09-29,16.300417291085605,2004,9.0,3.0,0,6,3559794.0,1,14244250.0,2,1704778.0,Unknown,fall,20205757.0,16.821478171257493
Torque,2004-01-16,17.50439003707821,2004,1.0,1.0,0,0,,0,,186,95182585.5483871,Unknown,winter,46546197.0,17.6559558827341
Ray,2004-10-29,17.50439003707821,2004,10.0,4.0,0,8,56355984.25,2,17761172.5,210,90877392.00952381,Unknown,fall,123971376.0,18.635561266278657
Chasing Liberty,2004-01-09,16.951004817371683,2004,1.0,1.0,0,1,10925060.0,2,30942622.5,5,35804194.2,Unknown,winter,12313323.0,16.326192486081048
Secret Window,2004-03-12,17.50439003707821,2004,3.0,1.0,0,1,21142914.0,15,86589901.46666667,0,,Unknown,spring,92913171.0,18.34717598060086
Bride & Prejudice,2005-03-11,15.76142084987672,2004,3.0,1.0,0,2,38660495.0,0,,2,258518.0,Unknown,spring,24716440.0,17.02297920769682
Finding Neverland,2004-12-17,17.034386422832473,2004,12.0,4.0,1,1,45011434.0,15,86589901.46666667,55,52905862.945454545,Unknown,holiday,116650613.0,18.574693820026948
Team America: World Police,2004-10-15,17.281246492014,2004,10.0,4.0,0,2,41869952.5,3,30255731.666666668,209,77874966.13875598,Unknown,fall,50826898.0,17.7439362802829
Sleepover,2004-07-09,16.118095750958314,2004,7.0,3.0,0,0,,2,133828769.0,86,31121845.906976745,Unknown,summer,10143022.0,16.132296637929258
The Grudge,2004-10-22,16.118095750958314,2004,10.0,4.0,0,1,3657876.0,2,40373207.5,194,66054412.948453605,Unknown,fall,187281115.0,19.04812134012106
Around the World in 80 Days,2004-06-16,18.5159909328476,2004,6.0,2.0,0,2,154649316.5,16,65176921.6875,57,140737172.24561402,Unknown,summer,72178895.0,18.09465826196635
Wimbledon,2004-09-17,17.249497794707484,2004,9.0,3.0,0,2,4994849.0,8,26641124.25,210,90877392.00952381,Unknown,fall,41682237.0,17.54558564878553
The Adventures of Sharkboy and Lavagirl 3-D,2005-06-10,17.72753358339242,2004,6.0,2.0,0,8,82136925.375,0,,27,73610620.07407407,Unknown,summer,71992655.0,18.092074671777976
The Polar Express,2004-11-10,18.92145603792546,2004,11.0,4.0,1,10,309528214.8,25,188363964.8,52,40279733.15384615,Unknown,holiday,314215454.0,19.565589470991107
Without a Paddle,2004-08-20,16.759949589762293,2004,8.0,3.0,0,3,82417002.33333333,2,137975136.0,209,77874966.13875598,Unknown,winter,73029190.0,18.10636979589561
Miracle,2004-02-06,17.147715103853763,2004,2.0,1.0,0,0,,16,49407383.6875,0,,Unknown,winter,64445708.0,17.981333706389798
Mindhunters,2005-05-13,17.11134746100564,2004,5.0,2.0,0,10,88841557.3,13,67742612.38461539,27,73610620.07407407,Unknown,summer,21148829.0,16.867095142777465
Mysterious Skin,2005-06-24,,2004,6.0,2.0,0,4,318160.5,0,,0,,Unknown,summer,1532932.0,14.24269345174556
The Prince and Me,2004-04-02,16.906553056777135,2004,4.0,2.0,0,6,13128415.833333334,1,131706809.0,5,9021272.2,Unknown,spring,37666766.0,17.44428875172177
Taxi,2004-10-06,17.034386422832473,2004,10.0,4.0,0,1,77063924.0,0,,139,103081405.69784173,Unknown,fall,71255003.0,18.08177560622586
Wicker Park,2004-09-03,17.216707972959764,2004,9.0,3.0,0,1,30915.0,2,134067967.0,86,31121845.906976745,Unknown,fall,21741598.0,16.894737988010547
Cellular,2004-09-10,17.034386422832473,2004,9.0,3.0,0,2,61856810.5,4,24679901.25,99,81210360.06060606,Unknown,fall,57678321.0,17.87039195897827
Kinsey,2005-01-07,16.213405921671733,2004,1.0,1.0,0,3,7045152.0,9,67664639.22222222,16,16550702.9375,Unknown,winter,17050017.0,16.651661817411718
Anacondas: The Hunt for the Blood Orchid,2004-08-27,16.811242881518265,2004,8.0,3.0,0,6,24988289.166666668,1,19233280.0,6,20244364.333333332,Unknown,winter,70992898.0,18.07809041591934
The Heart Is Deceitful Above All Things,2005-01-19,,2004,1.0,1.0,0,1,18062.0,1,18062.0,0,,Unknown,winter,217499.0,12.289954129510877
Confessions of a Teenage Drama Queen,2004-02-20,16.52356082573315,2004,2.0,1.0,0,0,,1,92108659.0,57,140737172.24561402,Unknown,winter,33251890.0,17.319622195629428
Raising Helen,2004-05-28,17.72753358339242,2004,5.0,2.0,0,12,97782568.33333333,2,95247191.5,105,81754480.3904762,Unknown,summer,49718611.0,17.72188990788566
Fat Albert,2004-12-25,17.073607134447293,2004,12.0,4.0,1,2,187056454.5,0,,139,103081405.69784173,Unknown,holiday,48551322.0,17.698132002587794
Sky Captain and the World of Tomorrow,2004-09-17,18.064005814299346,2004,9.0,3.0,0,0,,6,60108383.5,209,77874966.13875598,Unknown,fall,57947036.0,17.875039996158108
The Final Cut,2004-10-15,,2004,10.0,4.0,0,0,,23,101221691.04347827,0,,Unknown,fall,3222439.0,14.98564939453758
The Stepford Wives,2004-06-11,18.31532023940565,2004,6.0,2.0,0,9,64172920.666666664,7,65792156.71428572,209,77874966.13875598,Unknown,summer,103370127.0,18.45382658081419
Shall We Dance,2004-10-15,17.72753358339242,2004,10.0,4.0,0,3,28160674.333333332,20,66119322.55,55,52905862.945454545,Unknown,fall,170128460.0,18.952064362593777
House of Flying Daggers,2005-01-14,,2004,1.0,1.0,0,4,46079444.75,0,,0,,Unknown,winter,92863945.0,18.34664603373031
District B13,2006-06-02,,2004,6.0,2.0,0,0,,0,,4,35006981.5,Unknown,summer,11169386.0,16.228687290398913
Dead Man's Shoes,2004-10-01,,2004,10.0,4.0,0,1,19478.0,1,25382911.0,0,,Unknown,fall,203450.0,12.22318046863034
After the Sunset,2004-11-12,17.909855136853043,2004,11.0,4.0,1,5,194879171.6,8,226201248.75,99,81210360.06060606,Unknown,holiday,62657868.0,17.95319983397288
A Very Long Engagement,2005-01-14,17.851519560841254,2004,1.0,1.0,0,2,167686588.5,1,173997108.0,0,,Unknown,winter,69424389.0,18.05574880465833
The Forgotten,2004-09-24,17.553180200057167,2004,9.0,3.0,0,7,43251553.14285714,2,14770079.5,17,99995962.76470588,Unknown,fall,117592831.0,18.582738639190175
Flight of the Phoenix,2004-12-17,17.622173069956816,2004,12.0,4.0,1,1,91753202.0,14,34737140.428571425,139,103081405.69784173,Unknown,holiday,35021497.0,17.371472659463958
Saved!,2004-06-11,15.424948670398354,2004,6.0,2.0,0,0,,0,,36,52216968.86111111,Unknown,summer,10275509.0,16.145273952151292
Garfield,2004-06-11,17.72753358339242,2004,6.0,2.0,0,3,28193162.333333332,2,102626406.0,139,103081405.69784173,Unknown,summer,203172417.0,19.12956552626636
In Good Company,2005-01-14,17.073607134447293,2004,1.0,1.0,0,1,235483004.0,14,34737140.428571425,210,90877392.00952381,Unknown,winter,61315215.0,17.9315385919642
First Daughter,2004-09-24,17.216707972959764,2004,9.0,3.0,0,2,81462019.0,2,7792270.0,13,51480601.0,Unknown,fall,10592180.0,16.175626645381502
Jersey Girl,2004-03-26,17.370858648025116,2004,3.0,1.0,0,5,16502490.8,11,107060934.54545455,55,52905862.945454545,Unknown,spring,35492921.0,17.384843854285062
The Alamo,2004-04-09,18.488339401771974,2004,4.0,2.0,0,1,80693537.0,14,34737140.428571425,105,81754480.3904762,Unknown,spring,25819961.0,17.066658471654346
A Love Song for Bobby Long,2005-01-21,,2004,1.0,1.0,0,0,,2,16766214.0,5,9021272.2,Unknown,winter,2039526.0,14.528228476190979
Raise Your Voice,2004-10-08,16.52356082573315,2004,10.0,4.0,0,1,375805.0,1,55534455.0,99,81210360.06060606,Unknown,fall,14867514.0,16.514689189474435
Hidalgo,2004-03-05,18.420680753952364,2004,3.0,1.0,0,5,187145946.0,0,,105,81754480.3904762,Unknown,spring,108040622.0,18.498017853254886
Bridget Jones: The Edge of Reason,2004-11-19,17.50439003707821,2004,11.0,4.0,1,2,24085606.5,4,154580807.25,210,90877392.00952381,Unknown,holiday,265126918.0,19.395719208918162
Mean Creek,2004-09-29,13.122365377402328,2004,9.0,3.0,0,0,,0,,0,,Unknown,fall,802948.0,13.596046479081302
Dirty Dancing: Havana Nights,2004-02-27,17.034386422832473,2004,2.0,1.0,0,0,,0,,5,9021272.2,Unknown,winter,27685016.0,17.136401922289945
D.E.B.S.,2005-03-25,15.068273812173887,2004,3.0,1.0,0,0,,0,,6,20244364.333333332,Unknown,spring,97446.0,11.48706391944388
The Motorcycle Diaries,2004-10-15,,2004,10.0,4.0,0,1,5971073.0,0,,4,5670128.75,Unknown,fall,57663711.0,17.870138625487066
Club Dread,2004-02-27,15.967272877502799,2004,2.0,1.0,0,1,23182223.0,1,23182223.0,0,,Unknown,winter,7565807.0,15.839149707167948
Eros,2004-12-03,,2004,12.0,4.0,1,1,31738.0,6,6426761.5,2,7415011.5,Unknown,holiday,1553020.0,14.255712624254468
Bad Education,2005-02-11,15.424948670398354,2004,2.0,1.0,0,9,16777946.777777776,0,,1,377967.0,Unknown,winter,40423279.0,17.514916414593994
Soul Plane,2004-05-28,16.588099342704055,2004,5.0,2.0,0,0,,0,,86,31121845.906976745,Unknown,summer,14821824.0,16.511611314650025
3-Iron,2004-10-15,13.815511557963774,2004,10.0,4.0,0,2,4485017.5,0,,0,,Unknown,fall,3403957.0,15.0404494301739
Thunderbirds,2004-07-30,17.858561843342684,2004,7.0,3.0,0,3,99136276.33333333,6,16555628.666666666,2,1348406.5,Unknown,summer,28283637.0,17.157794032868882
New York Minute,2004-05-07,17.216707972959764,2004,5.0,2.0,0,2,40859917.0,0,,186,95182585.5483871,Unknown,summer,21289826.0,16.87373991095595
Birth,2004-10-29,16.811242881518265,2004,10.0,4.0,0,1,10045677.0,7,65792156.71428572,99,81210360.06060606,Unknown,fall,23925492.0,16.990455101151596
Vanity Fair,2004-09-01,16.951004817371683,2004,9.0,3.0,0,4,11071498.75,5,92099638.0,4,44230269.5,Unknown,fall,19463185.0,16.784035341773613
Exorcist: the Beginning,2004-08-20,18.197537205138154,2004,8.0,3.0,0,10,88841557.3,1,227569.0,31,27844464.129032258,Unknown,winter,78110021.0,18.173628929240518
A Dirty Shame,2004-09-24,16.52356082573315,2004,9.0,3.0,0,5,5400673.6,0,,10,2517816.6,Unknown,fall,1914166.0,14.464793099017449
Swades,2004-12-17,,2004,12.0,4.0,1,1,1724806.0,2,8381188.5,0,,Unknown,holiday,1953889.0,14.485332815220316
I Heart Huckabees,2004-10-22,16.811242881518265,2004,10.0,4.0,0,3,41271403.333333336,2,8940855.5,16,16550702.9375,Unknown,fall,20094909.0,16.815977107129356
The Sea Inside,2005-03-04,,2004,3.0,1.0,0,2,105162502.0,1,8601053.0,0,,Unknown,spring,43731621.0,17.59358201394295
The Door in the Floor,2004-08-06,15.830413711839864,2004,8.0,3.0,0,0,,20,17842011.9,4,44230269.5,Unknown,winter,6715067.0,15.71986451447048
The Whole Ten Yards,2004-04-09,17.50439003707821,2004,4.0,2.0,0,8,33527446.625,23,154006329.13043478,0,,Unknown,spring,26170671.0,17.080149952434194
Envy,2004-04-30,17.50439003707821,2004,4.0,2.0,0,16,76886385.0625,8,65671028.125,27,141822506.14814815,Unknown,spring,14494036.0,16.489247881428565
Alfie,2004-11-05,17.909855136853043,2004,11.0,4.0,1,6,39508480.0,3,90948830.33333333,209,77874966.13875598,Unknown,holiday,35060882.0,17.37259662253668
Superbabies: Baby Geniuses 2,2004-08-27,16.811242881518265,2004,8.0,3.0,0,9,26928682.444444444,6,26917049.166666668,1,1440653.0,Unknown,winter,9448644.0,16.061381902945747
Nobody Knows,2004-10-21,,2004,10.0,4.0,0,1,801985.0,0,,8,1055233.375,Unknown,fall,2288093.0,14.64322971455399
Black Friday,2007-02-09,,2004,2.0,1.0,0,0,,0,,0,,Unknown,winter,1610897.0,14.292302345443291
Johnson Family Vacation,2004-04-07,16.300417291085605,2004,4.0,2.0,0,0,,0,,16,16550702.9375,Unknown,spring,31326183.0,17.259964855318618
The Chorus,2004-03-17,,2004,3.0,1.0,0,0,,0,,0,,Unknown,spring,88385944.0,18.297223521754443
The Woodsman,2005-01-28,,2004,1.0,1.0,0,0,,14,29893294.85714286,0,,Unknown,winter,4678405.0,15.35846801158646
Three... Extremes,2004-08-20,,2004,8.0,3.0,0,0,,0,,0,,Unknown,winter,516930.0,13.155664682301285
Spartan,2004-03-12,16.773021670646116,2004,3.0,1.0,0,7,8621993.42857143,13,67742612.38461539,8,35788261.5,Unknown,spring,8112712.0,15.908942895427925
Home on the Range,2004-04-02,18.5159909328476,2004,4.0,2.0,0,0,,2,12691880.5,57,140737172.24561402,Unknown,spring,145358062.0,18.794710656426805
Christmas with the Kranks,2004-11-24,17.909855136853043,2004,11.0,4.0,1,3,56362315.0,6,92541473.5,17,99995962.76470588,Unknown,holiday,96593018.0,18.38601702949061
Win a Date with Tad Hamilton!,2004-01-23,16.906553056777135,2004,1.0,1.0,0,1,141774679.0,1,51843679.0,27,141822506.14814815,Unknown,winter,21513434.0,16.884188181660285
Night Watch,2006-03-03,15.250595321348806,2004,3.0,1.0,0,0,,0,,0,,Unknown,spring,50336279.0,17.73423664744387
The Merchant of Venice,2005-02-18,17.216707972959764,2004,2.0,1.0,0,4,8389771.0,17,73282143.35294117,0,,Unknown,winter,21560182.0,16.88635879190968
Ladder 49,2004-10-01,17.822843761378564,2004,10.0,4.0,0,2,27446188.0,4,63742891.0,105,81754480.3904762,Unknown,fall,100572044.0,18.42638489430958
The Libertine,2006-03-10,,2004,3.0,1.0,0,0,,15,86589901.46666667,0,,Unknown,spring,10852064.0,16.199865942422342
Ma mère,2004-05-19,,2004,5.0,2.0,0,0,,4,2520287.25,0,,Unknown,summer,1510052.0,14.227655307512888
You Got Served,2004-01-30,15.894952224644102,2004,1.0,1.0,0,0,,0,,6,20244364.333333332,Unknown,winter,50576805.0,17.73900364972308
A Good Woman,2005-05-13,,2004,5.0,2.0,0,1,27816.0,1,494471524.0,2,6024582.0,Unknown,summer,6878433.0,15.74390156772194
Beyond the Sea,2004-12-29,16.951004817371683,2004,12.0,4.0,1,0,,9,117094647.8888889,5,9021272.2,Unknown,holiday,8447615.0,15.949394829349636
Ladies in Lavender,2005-05-27,,2004,5.0,2.0,0,0,,2,12691880.5,0,,Unknown,summer,20421130.0,16.83208075604261
Eulogy,2004-09-26,15.687312888712007,2004,9.0,3.0,0,0,,0,,0,,Unknown,fall,89781.0,11.40513978876412
Before the Fall,2005-01-13,,2004,1.0,1.0,0,0,,0,,0,,Unknown,winter,3764219.0,15.14105122643845
Saving Face,2005-06-24,,2004,6.0,2.0,0,0,,0,,2,6662810.0,Unknown,summer,1236518.0,14.027810731777837
The Big Bounce,2004-01-30,17.72753358339242,2004,1.0,1.0,0,2,18986262.0,1,370668.0,0,,Unknown,winter,6808550.0,15.733689880155417
Veer-Zaara,2004-11-12,15.76142084987672,2004,11.0,4.0,1,0,,2,8381188.5,0,,Unknown,holiday,6887221.0,15.745178368652294
Little Black Book,2004-08-06,17.370858648025116,2004,8.0,3.0,0,0,,1,44617342.0,17,99995962.76470588,Unknown,winter,22035509.0,16.90816580098698
Laws of Attraction,2004-04-30,17.281246492014,2004,4.0,2.0,0,3,63501051.333333336,8,226201248.75,0,,Unknown,spring,30031874.0,17.217769875572806
Undertow,2004-12-17,,2004,12.0,4.0,1,1,579986.0,1,109283018.0,36,52216968.86111111,Unknown,holiday,156767.0,11.962522284438302
Head in the Clouds,2004-10-30,,2004,10.0,4.0,0,6,2239618.5,2,39033899.0,0,,Unknown,fall,3664858.0,15.114300420530078
Maria Full of Grace,2004-08-06,14.914123179965662,2004,8.0,3.0,0,0,,0,,2,8894906.0,Unknown,winter,12594630.0,16.34878116999946
Vera Drake,2005-02-04,16.213405921671733,2004,2.0,1.0,0,6,4491596.166666667,0,,4,7314888.0,Unknown,winter,13267869.0,16.40085588099083
Millions,2005-04-29,,2004,4.0,2.0,0,5,50566284.2,0,,2,258518.0,Unknown,spring,11782282.0,16.282107520466354
It's All Gone Pete Tong,2005-05-27,14.508658238524095,2004,5.0,2.0,0,0,,0,,0,,Unknown,summer,1635056.0,14.307188224091133
Catch That Kid,2004-02-06,16.300417291085605,2004,2.0,1.0,0,0,,0,,20,59757351.85,Unknown,winter,16951702.0,16.645878858720163
Lakshya,2004-06-18,,2004,6.0,2.0,0,1,316221.0,0,,1,316221.0,Unknown,summer,5859242.0,15.583530972321254
Main Hoon Na,2004-04-30,,2004,4.0,2.0,0,0,,2,8381188.5,1,5427830.0,Unknown,spring,10836270.0,16.198409491102893
Tae Guk Gi: The Brotherhood of War,2004-09-24,16.36495580701484,2004,9.0,3.0,0,0,,0,,0,,Unknown,fall,76287982.0,18.150025987127314
Lila dit ça,2005-01-26,,2004,1.0,1.0,0,0,,0,,0,,Unknown,winter,537871.0,13.19537589262128
Five Times Two,2004-09-01,,2004,9.0,3.0,0,3,23799922.333333332,0,,2,14486592.0,Unknown,fall,7444906.0,15.823040732417121
She Hate Me,2004-07-30,15.894952224644102,2004,7.0,3.0,0,13,20468537.076923076,0,,6,20356380.166666668,Unknown,summer,1526951.0,14.23878414952203
Mind Game,2005-06-26,,2004,6.0,2.0,0,0,,0,,0,,Unknown,summer,36613.0,10.50818595991096
As It Is in Heaven,2004-09-03,,2004,9.0,3.0,0,0,,0,,0,,Unknown,fall,18328469.0,16.72396614661033
Palindromes,2005-01-21,,2004,1.0,1.0,0,3,2956658.3333333335,4,1585401.0,0,,Unknown,winter,809686.0,13.604403032216183
Dhoom,2004-08-27,,2004,8.0,3.0,0,0,,0,,0,,Unknown,winter,7312209.0,15.805056111616187
Welcome to Mooseport,2004-02-20,17.216707972959764,2004,2.0,1.0,0,9,63942929.44444445,19,39023940.473684214,139,103081405.69784173,Unknown,winter,14615099.0,16.4975657987894
Ghost in the Shell 2: Innocence,2004-09-24,,2004,9.0,3.0,0,1,516540.0,0,,8,1055233.375,Unknown,fall,9789651.0,16.096836467398905
Clifford's Really Big Movie,2004-04-23,11.156264806643742,2004,4.0,2.0,0,0,,4,19762672.5,0,,Unknown,spring,3255426.0,14.995834007816795
Summer Storm,2004-09-02,,2004,9.0,3.0,0,0,,0,,0,,Unknown,fall,2096892.0,14.555967283308021
Melinda and Melinda,2005-04-08,,2004,4.0,2.0,0,24,11780474.958333334,1,223853736.0,16,16550702.9375,Unknown,spring,20129327.0,16.817688414048316
Harry Potter and the Goblet of Fire,2005-11-18,18.826145858727198,2005,11.0,4.0,1,10,54961904.8,3,894644051.6666666,198,102863036.85858586,Unknown,holiday,896678241.0,20.614207651102404
The 40-Year-Old Virgin,2005-08-19,17.073607134447293,2005,8.0,3.0,0,0,,0,,221,95367687.94570136,Unknown,winter,177378645.0,18.99379724855387
Memoirs of a Geisha,2005-12-23,18.258161826219297,2005,12.0,4.0,1,1,306776732.0,1,92863945.0,199,71157335.65326633,Unknown,holiday,162242962.0,18.904605541267387
Pride & Prejudice,2005-11-23,17.147715103853763,2005,11.0,4.0,1,0,,0,,7,39590863.571428575,Unknown,holiday,121616555.0,18.61638366954438
Batman Begins,2005-06-15,18.826145858727198,2005,6.0,2.0,0,3,51284776.666666664,5,14579239.4,198,102863036.85858586,Unknown,summer,373661946.0,19.73886206160167
The Descent,2006-08-04,,2005,8.0,3.0,0,0,,0,,0,,Unknown,winter,57130027.0,17.8608404208108
Brokeback Mountain,2006-01-13,16.454567959008102,2005,1.0,1.0,0,7,88042099.42857143,4,14174821.75,7,39590863.571428575,Unknown,winter,178062759.0,18.997646630382796
Sin City,2005-04-01,17.50439003707821,2005,4.0,2.0,0,0,,9,8417767.555555556,30,75029899.2,Unknown,spring,158733820.0,18.88273927558276
Charlie and the Chocolate Factory,2005-07-15,18.826145858727198,2005,7.0,3.0,0,10,167839622.0,18,84403576.1111111,198,102863036.85858586,Unknown,summer,474968763.0,19.978759599836632
V for Vendetta,2006-03-17,17.804494623047066,2005,3.0,1.0,0,0,,2,5895035.0,198,102863036.85858586,Unknown,spring,132511035.0,18.70217649048812
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",2005-12-09,19.00846741441004,2005,12.0,4.0,1,2,708307045.0,4,4085415.25,62,141210555.87096775,Unknown,holiday,745013115.0,20.42891238155799
Wedding Crashers,2005-07-15,17.50439003707821,2005,7.0,3.0,0,2,45058786.5,2,3589609.0,105,80464265.73333333,Unknown,summer,288467645.0,19.480093492043054
War of the Worlds,2005-06-29,18.6983124881264,2005,6.0,2.0,0,17,361919602.2941176,20,216073550.2,221,78945531.53846154,Unknown,summer,603873119.0,20.218874667606922
Kingdom of Heaven,2005-05-06,18.683045016112164,2005,5.0,2.0,0,12,114033927.25,0,,148,107787530.51351352,Unknown,summer,218122627.0,19.20056797636327
Constantine,2005-02-18,18.420680753952364,2005,2.0,1.0,0,0,,15,167645710.66666666,198,102863036.85858586,Unknown,winter,230884728.0,19.257429135281804
Star Wars: Episode III - Revenge of the Sith,2005-05-19,18.542898385526172,2005,5.0,2.0,0,2,840431338.5,3,226876171.0,6,466409567.5,Unknown,summer,868390560.0,20.58215212649432
King Kong,2005-12-14,19.14822935606056,2005,12.0,4.0,1,6,503977842.1666667,2,134806289.5,221,95367687.94570136,Unknown,holiday,562363449.0,20.147658907017394
The Hitchhiker's Guide to the Galaxy,2005-04-29,17.72753358339242,2005,4.0,2.0,0,0,,0,,113,83540813.00884956,Unknown,spring,104478416.0,18.464491072152498
Fantastic Four,2005-07-08,18.420680753952364,2005,7.0,3.0,0,2,74159463.5,0,,148,107787530.51351352,Unknown,summer,333535934.0,19.625261168639653
Green Street Hooligans,2005-09-09,,2005,9.0,3.0,0,0,,6,506571829.3333333,0,,Unknown,fall,3814717.0,15.154377301226761
Serenity,2005-09-30,17.479072229734946,2005,9.0,3.0,0,0,,0,,221,95367687.94570136,Unknown,fall,40445129.0,17.515456798670588
Mr. & Mrs. Smith,2005-06-10,18.5159909328476,2005,6.0,2.0,0,3,82346955.33333333,10,148842425.9,15,47348114.333333336,Unknown,summer,487287646.0,20.00436515760529
The Island,2005-07-22,18.65179247285226,2005,7.0,3.0,0,5,350547986.8,4,11617572.75,33,155345166.96969697,Unknown,summer,162949164.0,18.908948838963468
Waiting...,2005-10-07,14.914123179965662,2005,10.0,4.0,0,0,,1,38275483.0,0,,Unknown,fall,18637690.0,16.740696486158217
Match Point,2006-01-20,16.52356082573315,2005,1.0,1.0,0,25,12114429.04,4,11617572.75,9,5040998.666666667,Unknown,winter,85638656.0,18.26564733963846
Hostel,2006-01-06,15.38412668421143,2005,1.0,1.0,0,1,30553394.0,0,,0,,Unknown,winter,81979826.0,18.22198376276744
Sky High,2005-07-29,17.370858648025116,2005,7.0,3.0,0,1,92938755.0,17,50291991.0,62,141210555.87096775,Unknown,summer,86369815.0,18.274148820884857
Assault on Precinct 13,2005-01-19,17.216707972959764,2005,1.0,1.0,0,0,,12,17192206.166666668,1,24829644.0,Unknown,winter,35294470.0,17.379236880740756
